Id,Area,Bedrooms,Bathrooms,Floors,YearBuilt,Location,Condition,Garage,View,Price
3789,1110,3,2,1,1966,3,3,0,0,452000
3790,1630,4,1,2,1921,2,2,0,0,581000
3791,2550,4,2,2,1910,2,3,0,0,952500
3792,2500,4,2,2,1987,3,3,0,0,808000
3793,2890,4,3,1,1945,2,2,1,0,476000
3794,1420,4,2,2,1945,2,3,0,0,535000
3795,4270,4,4,2,1937,2,4,1,3,1356925
3796,2390,3,2,2,2008,2,2,1,0,629800
3797,2530,4,2,2,2014,1,2,0,0,417838
3798,2701,4,2,2,2014,0,2,0,0,399895
3799,3990,4,3,2,2003,3,2,0,0,825000
3800,2303,4,2,2,2006,0,2,0,0,300000
3801,1540,2,2,3,2007,2,2,0,0,640000
3802,1450,3,2,2,2008,2,2,1,0,460000
3803,1160,2,2,2,2012,2,2,1,0,525000
3804,2910,4,3,2,2013,1,2,0,0,499990
3805,3770,4,4,2,2008,2,2,0,0,1020000
3806,2900,5,2,1,1985,3,2,1,0,675000
3807,1540,3,2,1,1920,2,2,1,2,512031
3808,700,2,1,1,1918,2,3,0,0,310000
3809,3280,3,2,1,1970,2,2,1,0,1075000
3810,2430,4,2,1,1960,2,2,1,0,255000
3811,1900,3,2,2,1993,2,2,0,0,435000
3812,1660,3,2,1,1983,2,2,1,0,453000
3813,1620,4,2,2,1975,0,3,0,0,260000
3814,2090,4,2,1,1951,3,3,0,0,659000
3815,1110,3,2,1,1991,0,3,0,0,223000
3816,3760,5,3,2,1984,3,2,1,0,851000
3817,2080,3,2,1,1973,3,3,1,0,605000
3818,1950,4,2,1,1947,2,2,1,0,895000
3819,2570,5,2,1,1950,2,2,1,1,519000
3820,2330,3,2,1,1983,3,2,1,0,535000
3821,3700,3,3,2,1982,0,2,0,0,489000
3822,1920,3,2,1,1965,1,2,1,0,250000
3823,1900,3,2,2,1905,2,2,1,0,580000
3824,1440,4,2,1,1967,3,3,0,0,1038000
3825,2940,4,2,1,1961,1,4,1,0,605000
3826,2500,4,4,2,2008,3,2,1,0,599950
3827,2490,3,2,2,1993,3,2,0,0,700000
3828,1470,3,2,1,1956,2,3,0,0,480000
3829,2120,4,2,2,2002,1,2,0,0,329950
3830,1200,3,2,1,1984,0,2,0,0,250000
3831,2450,5,2,2,2002,0,2,0,0,345000
3832,1780,4,2,2,1991,0,2,0,0,175000
3833,1590,5,1,2,1942,2,2,1,0,185000
3834,2370,4,2,2,1978,0,3,0,0,411000
3835,1760,3,2,2,1922,2,2,0,0,690000
3836,1940,4,3,1,1948,1,3,0,0,265000
3837,3550,4,3,2,1990,2,3,1,0,720000
3838,2050,4,2,2,2002,0,2,0,0,256000
3839,1680,4,2,2,2002,0,2,0,0,255000
3840,1320,3,2,2,1994,2,2,0,0,540000
3841,1550,3,2,2,1987,2,2,0,0,481015
3842,2680,3,2,1,1974,2,4,1,0,575000
3843,2390,3,2,1,1984,0,2,1,0,339950
3844,2040,4,2,2,1963,1,3,0,0,475000
3845,2670,3,4,2,1977,2,3,1,4,732000
3846,1880,4,2,2,1924,2,3,0,0,860000
3847,2400,4,2,2,1927,2,3,1,0,389000
3848,2270,3,2,1,1956,2,3,1,0,645000
3849,1850,4,2,2,1981,2,4,0,0,475000
3850,2160,4,3,1,1987,2,2,1,0,550000
3851,2160,2,1,1,1968,0,2,1,0,305000
3852,1570,2,2,2,1906,2,3,1,2,782000
3853,1340,3,2,2,1923,2,3,0,0,545000
3854,3002,4,2,2,2004,0,2,0,0,394500
3855,2190,5,2,1,1965,3,4,1,0,600000
3856,2610,4,2,1,1966,3,3,0,0,1300000
3857,1010,2,1,1,1947,1,2,0,0,300000
3858,2105,4,2,2,2003,0,2,0,0,330000
3859,2430,4,2,2,1928,2,2,1,0,723000
3860,4040,4,3,1,1954,3,3,0,0,2271150
3861,2160,5,2,2,1998,2,2,0,0,480000
3862,900,2,1,1,1946,2,2,0,0,496000
3863,1820,3,3,3,2006,2,2,1,0,625000
3864,2100,4,2,1,1962,2,4,1,0,475000
3865,1520,3,2,2,1992,1,3,0,0,275250
3866,1310,2,1,1,1980,0,3,1,0,253000
3867,2190,4,2,1,1979,2,3,1,0,630000
3868,2950,5,2,2,1918,2,4,1,0,660500
3869,1870,5,1,1,1962,2,2,1,0,262000
3870,4660,3,4,2,1909,2,4,1,4,2147500
3871,1840,3,2,1,1978,3,2,0,0,552000
3872,3180,2,2,2,1985,3,4,1,4,1411600
3873,1500,2,1,1,1933,2,2,1,0,736000
3874,1730,3,2,2,1954,1,2,0,0,355000
3875,1580,3,1,1,1962,1,2,1,0,305000
3876,1540,4,2,2,2014,2,2,0,0,484998
3877,3390,4,4,2,2014,2,2,1,0,1054690
3878,830,2,2,2,2005,2,2,0,0,334500
3879,2620,4,3,2,2013,1,2,0,0,475000
3880,2242,3,2,2,2014,0,2,0,0,309780
3881,2890,4,2,2,2005,3,2,0,0,795000
3882,1450,3,2,2,2010,1,2,0,0,274500
3883,800,2,2,2,2008,2,2,0,0,265050
3884,2280,3,2,2,2006,2,2,1,0,567500
3885,3850,3,4,2,2013,3,2,1,0,915000
3886,2270,5,2,2,1995,0,2,0,0,285000
3887,2250,3,2,2,2000,2,2,0,0,445838
3888,2600,4,2,1,1969,0,3,1,0,304900
3889,2490,4,2,2,1968,3,4,0,0,940000
3890,3160,4,2,2,1995,2,3,0,0,1127000
3891,4930,4,4,2,2005,0,2,0,0,835000
3892,1440,3,1,1,1967,1,2,0,0,290000
3893,1770,3,2,1,1959,0,3,0,0,250000
3894,2300,4,2,2,2001,0,2,0,0,342000
3895,2980,4,2,2,1989,3,2,0,0,1012000
3896,2230,4,2,1,1963,1,3,1,0,400000
3897,1830,3,2,1,1950,1,2,1,0,312500
3898,1740,3,1,1,1962,0,3,1,0,267000
3899,1530,3,2,1,1955,2,2,1,0,575000
3900,1520,3,2,1,1954,3,3,0,0,810000
3901,3230,3,2,2,1945,2,4,1,2,850000
3902,3620,3,3,2,2005,2,2,1,0,1015000
3903,5070,4,4,2,2000,3,2,0,0,1100000
3904,1570,3,2,1,1960,1,2,0,0,240000
3905,2080,4,2,1,1966,0,3,1,0,198000
3906,2230,4,2,1,1969,3,3,1,0,565000
3907,3420,5,3,2,1952,3,2,1,0,1195000
3908,3150,4,2,2,2002,2,2,0,0,815000
3909,3930,4,3,2,2006,3,2,0,0,1875000
3910,2190,5,3,2,1940,2,4,1,0,588000
3911,1890,4,2,2,1997,0,2,0,0,280500
3912,1900,4,2,1,2004,0,2,0,0,390000
3913,1930,2,2,2,1989,3,2,0,0,509000
3914,3316,3,2,2,1986,0,2,0,0,490600
3915,1380,3,2,1,1960,3,4,0,0,650000
3916,2080,3,4,3,1997,2,2,0,4,715000
3917,1240,3,1,2,1909,2,4,0,0,529950
3918,1020,3,1,1,1959,1,4,0,0,265000
3919,2360,3,2,2,1909,2,2,0,0,1755000
3920,2780,3,2,2,1969,3,3,1,1,1140000
3921,2300,3,2,1,1955,3,2,1,0,610000
3922,2020,4,2,2,1943,2,4,1,0,554729
3923,1840,5,2,1,1948,1,2,1,2,395000
3924,1390,3,1,2,1908,2,2,0,0,341000
3925,2060,4,2,1,1962,0,3,1,0,264500
3926,2640,4,3,2,1963,0,2,0,0,395000
3927,1980,3,2,1,1959,3,2,0,0,640000
3928,1810,3,2,1,1958,2,2,1,0,430000
3929,1700,4,2,1,1972,2,4,0,0,410000
3930,1200,4,1,2,1923,2,2,0,0,220000
3931,2980,4,3,2,1999,2,2,1,0,1625000
3932,1350,2,3,2,2006,2,2,1,0,405500
3933,2360,4,2,1,1977,2,2,1,3,633000
3934,1190,2,1,1,1948,1,2,0,0,295950
3935,4110,4,5,2,1978,3,3,0,0,1042031
3936,2800,4,2,1,1970,3,2,1,0,605000
3937,920,2,2,2,1995,2,2,0,0,255000
3938,1530,3,2,2,1978,3,2,0,0,474000
3939,860,2,1,1,1956,2,2,0,0,370000
3940,1520,3,2,2,2004,1,2,0,0,288000
3941,660,2,1,1,1912,0,3,0,0,100000
3942,3580,5,2,2,2000,2,2,0,0,1150000
3943,3000,5,2,2,1975,3,3,0,0,600000
3944,2740,5,3,1,1977,2,4,1,0,515000
3945,2040,4,2,2,1999,1,2,0,0,345000
3946,2520,6,3,2,1954,2,2,0,4,975000
3947,2470,3,2,2,1961,3,2,0,0,850000
3948,1930,3,2,2,2005,2,2,1,0,439990
3949,2950,3,2,2,2006,1,2,0,0,554950
3950,2610,3,2,2,2001,2,2,0,0,605000
3951,1630,3,2,3,2014,2,2,0,0,609000
3952,1400,3,2,3,2007,2,2,0,0,425000
3953,1410,2,2,2,2011,2,2,1,0,399900
3954,4370,4,4,2,2008,1,2,0,0,1025000
3955,5010,4,4,2,2014,3,2,1,1,2351956
3956,2590,4,3,2,2014,1,2,0,0,519995
3957,1300,3,2,1,1960,2,4,0,0,625000
3958,2320,3,2,2,2003,2,2,0,0,600000
3959,2700,4,2,2,2004,2,2,0,0,1200000
3960,2920,4,2,2,1937,2,3,1,0,1738000
3961,3130,4,3,2,1953,2,2,1,0,671000
3962,1470,3,2,1,1984,2,2,1,0,459500
3963,1540,3,2,3,1995,2,2,1,0,499000
3964,3160,4,2,2,1917,2,2,1,4,1280000
3965,1480,3,2,1,1975,2,2,0,0,395000
3966,3595,5,3,2,2014,3,2,0,0,861990
3967,1190,2,1,1,1981,2,2,0,0,382500
3968,2340,4,2,1,1982,0,3,0,0,404950
3969,1320,3,2,1,1918,2,2,1,0,530000
3970,1190,2,1,1,1910,2,3,0,0,195000
3971,2350,4,2,2,1977,1,3,0,0,747500
3972,1100,3,1,1,1961,0,2,0,0,199990
3973,1660,4,1,2,1930,2,2,1,0,548800
3974,3040,4,3,2,1923,3,2,1,0,870000
3975,1860,3,2,2,1908,2,4,0,0,588000
3976,4100,4,3,2,1981,3,2,1,0,775000
3977,4050,6,3,2,1970,2,3,1,0,670000
3978,1240,2,2,2,1985,2,2,0,0,445000
3979,2200,4,3,1,1960,1,2,0,0,300000
3980,1680,3,2,1,1959,3,3,1,0,480000
3981,930,3,1,2,1919,2,4,0,0,300000
3982,1800,3,2,2,1931,0,2,0,0,360000
3983,3000,6,4,1,1979,2,2,1,0,527000
3984,1820,3,2,1,1952,3,3,0,0,875000
3985,1995,4,2,2,1981,0,3,0,0,266000
3986,3990,4,3,2,2004,3,2,0,0,866000
3987,800,2,2,1,1951,2,4,0,0,335950
3988,960,3,1,1,1967,0,4,0,0,215000
3989,2286,4,2,2,2002,1,2,0,0,481000
3990,2220,3,2,1,1950,1,2,1,0,320000
3991,1940,3,2,2,1918,1,3,0,0,295000
3992,1640,3,2,2,1908,2,3,0,0,295000
3993,1120,3,1,1,1969,3,3,0,0,320000
3994,2600,4,2,1,1953,2,2,1,2,780000
3995,1490,3,2,2,1948,2,4,0,0,437500
3996,1650,5,2,2,1902,2,2,0,0,443000
3997,2400,4,2,2,1990,3,2,0,0,575000
3998,1500,2,1,1,1926,2,2,1,0,245000
3999,1990,3,2,2,1993,1,2,0,0,450000
4000,1130,2,2,2,2009,2,2,1,0,536000
4001,2030,3,3,2,1980,3,3,0,0,685000
4002,1590,4,2,2,1960,1,3,0,0,373000
4003,1480,3,2,1,1971,3,3,0,0,450000
4004,2690,4,2,2,1985,3,2,0,0,645000
4005,3870,3,2,2,1997,3,2,0,3,1275000
4006,1390,3,1,1,1954,1,2,0,0,230000
4007,1830,3,3,2,2011,2,2,1,0,593000
4008,1580,2,2,1,1910,2,4,1,0,558000
4009,2590,3,2,2,1984,0,2,0,3,538250
4010,2510,5,2,1,1977,2,3,1,0,475000
4011,1180,3,2,1,1968,0,3,0,0,209950
4012,1450,3,2,2,1989,3,2,0,0,410000
4013,3110,3,2,2,1946,2,3,1,1,1636000
4014,2860,5,2,2,1958,2,4,0,0,670000
4015,2760,3,3,1,1967,3,3,1,0,821000
4016,2800,5,2,1,1963,2,3,1,0,665000
4017,1450,3,2,2,2004,2,2,0,0,339000
4018,2530,4,2,2,1910,2,3,1,0,631500
4019,1640,3,2,1,1924,2,3,1,3,570000
4020,2220,3,2,1,1967,3,3,0,0,437000
4021,2040,3,2,2,1987,3,2,0,0,542500
4022,1230,3,1,1,1967,0,3,0,0,229500
4023,1060,2,1,1,1981,1,2,1,0,170500
4024,1920,3,2,2,1993,1,2,0,0,391500
4025,1520,3,2,2,2004,1,2,0,0,296475
4026,3770,4,3,2,1925,2,4,1,0,1450000
4027,3540,3,2,2,1989,3,2,0,0,888550
4028,5430,4,3,2,1987,3,3,0,0,1360000
4029,2250,3,2,2,1998,0,2,0,0,328000
4030,2090,4,2,2,2007,0,2,0,0,300000
4031,1720,3,2,2,2011,2,2,0,0,500000
4032,1910,3,2,2,2014,2,2,0,0,494815
4033,1601,3,2,3,2007,2,2,1,0,378000
4034,1060,2,2,2,2006,2,2,1,0,505000
4035,2330,4,3,2,2005,2,2,0,0,680000
4036,2370,3,2,2,2014,1,2,0,0,351999
4037,1420,3,2,3,2014,2,2,0,0,510000
4038,2360,4,2,2,2013,2,2,0,0,1300000
4039,1260,2,2,2,2001,2,2,0,0,374000
4040,3030,3,2,2,2009,1,2,0,0,509900
4041,1140,3,2,2,2014,2,2,0,0,230000
4042,2820,5,2,1,1968,3,3,1,0,527700
4043,1270,2,2,3,2000,2,2,0,0,438000
4044,3180,3,2,2,1978,3,3,0,0,900000
4045,2790,3,2,1,2006,2,2,0,3,1131000
4046,2570,4,2,2,1980,2,2,0,0,439000
4047,1080,2,1,1,1919,2,3,1,0,315000
4048,3010,4,4,2,2004,3,2,0,0,765000
4049,2120,3,2,1,1979,0,2,1,0,332000
4050,1900,3,2,2,1969,3,3,1,0,600000
4051,2860,3,2,2,1990,0,3,0,0,378500
4052,910,3,1,1,1968,0,3,0,0,190000
4053,2850,4,2,2,1987,3,2,0,0,645000
4054,2560,2,2,2,1901,2,4,1,0,780000
4055,1570,3,2,2,1982,1,2,0,0,370000
4056,3110,4,4,2,1979,3,3,0,2,875000
4057,4740,4,4,2,1991,2,3,0,0,1049000
4058,1340,3,1,1,1955,3,3,0,0,479000
4059,2600,4,2,1,1978,0,2,1,0,245000
4060,1070,3,2,1,1966,3,2,0,0,542000
4061,1820,3,2,2,1984,3,2,0,0,557500
4062,1060,2,1,1,1924,2,2,1,0,480000
4063,2220,3,2,1,1993,2,2,1,0,330000
4064,1350,3,1,2,1942,0,2,0,0,160000
4065,2510,5,3,1,1975,3,3,1,1,695500
4066,2340,5,2,1,1967,0,1,1,0,235500
4067,1060,3,1,1,1968,2,3,0,0,326500
4068,2200,4,2,2,1998,0,2,0,0,300000
4069,1400,3,1,2,1944,2,2,0,0,267000
4070,1520,3,2,1,1959,1,3,0,0,292600
4071,1810,5,3,2,1998,2,2,0,0,362000
4072,2360,2,2,2,1997,3,2,0,0,1087500
4073,1210,2,2,2,2014,2,2,0,0,357562
4074,3420,3,2,1,1987,3,3,1,0,789900
4075,1810,3,2,2,1992,2,2,0,0,513000
4076,2760,3,2,1,1969,1,2,0,0,336000
4077,1950,4,2,1,1968,2,2,1,0,560000
4078,3830,3,2,2,1991,3,2,0,0,1150000
4079,2060,4,2,1,1963,1,2,1,0,410000
4080,1650,3,1,1,1954,2,3,1,0,371500
4081,2100,4,2,1,1964,2,2,1,0,368000
4082,3720,4,3,1,2003,1,2,1,0,650000
4083,1920,4,2,2,1994,1,3,0,2,308950
4084,1860,3,2,2,1998,1,2,0,2,440000
4085,2290,2,2,2,2005,2,2,0,0,630000
4086,1200,3,2,1,1968,0,3,0,0,228950
4087,5270,4,4,2,2004,1,2,1,0,782000
4088,1600,3,2,2,1992,0,3,0,0,245000
4089,2560,4,2,2,2006,1,2,0,0,410000
4090,880,2,1,1,1940,2,2,0,0,427550
4091,1020,2,1,1,1939,2,2,0,0,235000
4092,960,3,2,1,1949,2,2,0,0,210000
4093,1900,4,2,1,1977,2,2,1,0,485000
4094,1320,3,2,2,1920,2,3,0,0,410000
4095,2230,4,3,1,1998,2,2,1,0,435000
4096,1150,3,1,1,1960,3,2,0,0,300000
4097,3440,4,4,2,2002,2,3,0,0,455000
4098,1070,3,1,1,1949,2,2,0,0,210000
4099,2250,4,3,2,1927,2,2,1,0,1050000
4100,1910,4,2,1,1921,1,2,0,0,458400
4101,1180,3,2,1,1967,3,3,0,0,390000
4102,1400,3,1,1,1968,0,3,0,0,148226
4103,3580,4,3,2,1991,3,2,1,0,711600
4104,3176,3,3,2,1985,0,3,1,3,819000
4105,1170,2,2,2,1927,2,3,0,1,613000
4106,1570,2,2,1,2006,3,2,0,0,592350
4107,1460,3,2,1,1966,0,2,0,0,232000
4108,1140,3,2,1,1983,0,3,0,0,250000
4109,1150,1,2,1,1962,0,3,0,0,115000
4110,3180,4,2,1,1978,3,3,1,0,1115000
4111,2630,4,2,2,1999,1,2,0,0,585000
4112,1940,3,2,1,1987,2,2,1,0,580000
4113,850,1,1,1,1906,2,1,0,0,165000
4114,1550,3,2,1,1942,2,4,1,0,430000
4115,2090,3,2,1,1961,1,2,0,0,383000
4116,3960,4,4,2,2006,2,2,1,0,1195000
4117,1320,3,1,2,1912,2,2,0,0,201500
4118,3220,4,2,2,1991,3,2,0,0,690000
4119,800,2,1,1,1953,2,2,0,0,325000
4120,1660,3,2,1,1976,3,2,1,0,375000
4121,2250,4,2,2,1991,2,2,0,0,600000
4122,2120,3,2,1,1997,0,2,0,0,340000
4123,2310,4,3,3,1979,2,4,0,0,890000
4124,1920,4,2,2,1970,3,3,0,0,415000
4125,1550,3,2,1,1976,1,2,1,0,255000
4126,1785,2,2,2,1975,3,2,1,0,530000
4127,1830,3,2,1,1962,3,4,0,0,468000
4128,3500,5,3,2,1927,2,2,1,2,970000
4129,2560,3,2,1,1987,3,2,1,0,599000
4130,1360,4,2,2,1928,2,3,0,0,399500
4131,6500,4,5,2,2001,3,2,1,0,2458000
4132,3150,4,4,2,2014,2,2,0,0,1205000
4133,810,2,1,1,1941,2,3,0,0,325000
4134,7320,5,4,2,1992,1,2,0,0,1135250
4135,2790,4,2,1,1956,1,2,1,2,568000
4136,1920,2,2,1,1912,2,3,1,0,517000
4137,2530,4,3,2,1997,1,2,0,0,469950
4138,3490,3,2,2,1939,2,3,1,4,1675000
4139,4710,6,3,2,1931,2,2,1,3,2180000
4140,2050,3,2,1,1973,3,1,0,0,623000
4141,2410,4,2,2,1965,3,4,0,0,720000
4142,1180,3,1,1,1967,0,3,0,0,205000
4143,630,2,1,1,1930,2,2,0,0,148000
4144,3480,3,2,1,1941,2,3,1,0,950000
4145,1010,3,2,2,1953,2,4,0,0,405000
4146,1910,3,2,2,2009,0,2,0,0,293000
4147,2490,3,4,2,2005,2,2,1,0,550000
4148,2150,4,2,2,2010,1,2,0,0,435000
4149,3000,4,3,2,2005,1,2,0,0,355000
4150,2830,3,3,2,2012,2,2,0,0,673000
4151,2680,4,2,2,2013,1,2,0,0,449990
4152,1090,2,2,2,1982,2,2,0,0,249000
4153,1984,4,2,1,1962,0,2,1,0,380000
4154,3090,4,3,2,2010,3,2,0,0,760005
4155,2610,4,2,2,2006,2,2,0,0,674600
4156,3370,4,4,2,2007,2,2,1,0,812000
4157,2250,4,2,2,2014,0,2,0,0,333490
4158,1450,3,3,2,2013,2,2,1,0,320000
4159,3130,4,2,2,2013,2,2,0,0,999000
4160,2700,2,3,1,2007,3,2,0,0,810000
4161,1970,5,3,1,1986,2,2,1,0,399950
4162,1970,3,2,2,1929,2,4,1,3,550000
4163,1950,3,2,1,1959,0,3,0,0,290000
4164,1940,3,2,1,1969,0,3,1,0,232500
4165,3550,4,4,1,1999,3,2,1,2,1355000
4166,2500,3,2,2,1990,3,2,0,0,565000
4167,2910,4,3,1,1957,1,2,1,0,749950
4168,3350,4,2,2,1985,3,3,0,0,720500
4169,2140,3,2,1,1950,1,4,1,0,507000
4170,4030,5,4,2,2000,3,2,0,0,989000
4171,1980,4,2,2,1974,2,3,0,0,463000
4172,1460,3,2,1,1952,0,2,0,0,310000
4173,1880,4,2,1,1960,2,2,1,0,284000
4174,2320,3,2,2,1935,2,2,0,0,737500
4175,2220,3,3,2,1929,2,4,1,0,569000
4176,1410,3,1,2,1901,2,3,0,0,700000
4177,1240,3,1,1,1927,2,3,0,0,660000
4178,2030,4,2,2,1944,0,2,0,0,275000
4179,4000,6,4,2,2004,1,2,1,2,570000
4180,490,3,1,2,1959,0,3,0,0,150000
4181,1590,3,2,2,2000,2,2,0,0,356000
4182,2630,3,2,2,2001,3,2,0,0,610000
4183,1350,2,2,1,2008,3,2,0,0,498800
4184,990,3,1,1,1943,2,2,0,0,226550
4185,3710,4,3,2,1999,2,2,0,0,692500
4186,990,3,1,1,1960,0,3,0,0,250000
4187,2510,4,2,2,2002,3,2,0,0,660000
4188,800,2,1,1,1953,1,3,0,0,295000
4189,1600,4,1,1,1966,0,3,0,0,154950
4190,3320,5,3,2,1999,0,3,1,0,409124
4191,1730,5,2,1,1962,1,2,1,0,287000
4192,2000,4,2,1,1958,2,3,1,4,810000
4193,2910,4,3,1,1985,2,2,1,0,525000
4194,1710,4,2,1,1955,3,3,0,0,525000
4195,1200,3,1,1,1954,2,3,0,0,275000
4196,2600,3,2,2,1998,1,2,0,1,583000
4197,1460,2,2,1,1987,0,3,0,0,237950
4198,4260,4,4,2,2008,2,2,0,0,1065000
4199,2100,4,3,2,1928,2,3,1,0,679000
4200,4230,6,4,2,1916,2,3,1,3,1465000
4201,1660,3,2,1,1980,2,2,1,0,410000
4202,1450,3,1,1,1969,2,2,1,0,306000
4203,1860,4,2,2,1920,1,4,0,0,215000
4204,2720,4,2,2,1989,3,2,0,0,594950
4205,2920,4,2,1,1957,2,2,1,3,1250000
4206,1800,3,2,1,1966,0,3,0,0,305000
4207,1320,2,1,1,1939,2,2,1,0,425000
4208,1770,3,2,1,1959,0,2,0,0,215000
4209,2550,5,3,1,1967,3,4,1,0,480000
4210,2150,4,2,1,1966,3,3,1,0,550000
4211,3020,4,2,2,2004,3,2,0,0,750000
4212,960,3,1,1,1970,1,3,0,0,137124
4213,2783,3,2,2,1910,2,2,0,0,840000
4214,2250,3,2,1,1964,3,3,1,0,624800
4215,1710,3,2,1,1986,2,3,0,0,630000
4216,2650,3,2,1,1975,2,4,1,0,590000
4217,1830,3,3,3,2014,2,2,0,0,599950
4218,1460,3,2,2,2000,2,2,0,0,299880
4219,1760,3,2,1,1967,3,3,0,0,400000
4220,1960,3,2,2,2002,3,2,0,0,560000
4221,2010,4,2,1,1979,0,2,1,0,229000
4222,3670,4,2,2,2005,1,2,0,0,525000
4223,2290,2,2,1,2007,3,2,0,0,737000
4224,1780,3,2,1,1925,2,4,1,0,680000
4225,3080,4,2,2,1997,3,2,0,0,635000
4226,3360,4,2,2,1997,3,2,0,0,740000
4227,1370,3,1,2,1930,2,2,0,0,335500
4228,1660,4,2,1,1978,0,3,0,0,270000
4229,4440,4,4,2,2003,3,2,0,0,1037000
4230,2850,5,2,1,1925,1,3,1,0,450000
4231,1530,3,2,2,1986,2,3,0,0,379000
4232,2100,4,2,1,1976,3,3,1,0,468000
4233,730,1,1,1,2008,2,2,0,0,321500
4234,1920,3,2,2,1989,2,3,0,0,443000
4235,1600,3,1,1,1958,1,3,0,0,340000
4236,2380,4,2,2,1979,1,2,1,0,470000
4237,2760,3,2,2,2002,1,2,0,0,545000
4238,1840,4,2,2,1950,1,3,0,0,415000
4239,2580,7,2,1,1901,2,3,1,0,599000
4240,2100,4,2,1,1975,2,2,1,0,759000
4241,1820,4,2,1,1926,2,3,1,0,300000
4242,4830,5,5,2,1952,3,4,1,1,1681000
4243,1550,3,2,1,1978,2,2,1,0,359000
4244,1440,4,1,2,1924,2,3,0,0,550000
4245,930,2,1,1,1940,2,3,0,0,395000
4246,3560,4,2,2,1988,0,2,0,0,486000
4247,840,2,1,1,1952,1,2,0,0,187000
4248,4280,4,3,2,2002,0,2,1,0,734950
4249,1500,3,2,1,1957,1,3,0,0,284000
4250,3650,4,4,2,1996,1,2,1,0,696000
4251,780,2,1,1,1918,2,2,0,0,380000
4252,1600,4,1,2,1946,2,3,0,0,625000
4253,1120,4,2,1,1966,1,3,0,0,252000
4254,1010,2,1,1,1960,2,3,0,0,560000
4255,1970,4,3,1,1961,2,3,0,0,395000
4256,2230,4,2,2,1935,2,4,1,0,900000
4257,4290,5,3,2,1985,3,3,0,0,2680000
4258,3160,3,2,1,1978,0,3,1,0,625000
4259,1850,3,2,1,1909,2,2,1,0,580000
4260,1980,3,2,1,1963,0,3,1,0,309000
4261,3360,4,4,2,1990,0,2,1,0,412000
4262,2660,3,2,1,1964,1,3,0,0,495000
4263,1200,3,1,1,1967,0,3,0,0,215000
4264,2150,2,2,1,2010,3,2,0,0,741500
4265,2820,3,3,2,2008,3,2,0,0,749000
4266,3510,4,3,2,2014,1,2,0,0,659950
4267,1790,3,2,2,2010,2,2,0,0,530000
4268,2700,4,3,2,1910,2,3,1,0,749000
4269,5780,5,5,2,2006,3,2,1,0,2321000
4270,3730,4,3,2,2013,2,2,1,0,595000
4271,2540,4,2,2,2005,2,2,0,0,487000
4272,3300,4,2,3,2014,2,2,0,0,760000
4273,5430,5,4,2,2007,3,2,1,2,1240000
4274,2550,4,2,2,2009,1,2,0,0,435000
4275,1390,3,2,3,2007,2,2,0,0,374950
4276,1270,3,2,3,2007,2,2,0,0,440000
4277,2380,4,2,2,2005,1,2,0,0,360000
4278,3360,4,2,2,1994,3,2,0,0,879000
4279,6070,5,4,2,1999,3,2,0,0,1550000
4280,1240,2,1,1,1962,3,2,0,0,505000
4281,2930,2,2,1,1980,2,3,1,2,545000
4282,2410,2,2,1,1912,3,3,1,0,600000
4283,2980,6,3,2,1916,2,2,1,0,775000
4284,1950,2,2,1,1919,2,4,1,0,725000
4285,2600,4,3,1,1976,3,4,1,0,610000
4286,1170,4,1,2,1959,2,2,0,0,350000
4287,1470,3,1,1,1953,1,3,0,0,410000
4288,1840,4,2,1,1942,2,3,1,0,639000
4289,1560,4,2,1,1968,2,3,0,0,439000
4290,1520,4,2,1,1967,2,3,0,0,499950
4291,2220,3,3,2,1914,2,2,1,0,800000
4292,2800,4,2,2,1993,0,2,0,0,350000
4293,670,2,1,1,1942,2,4,0,0,279000
4294,1720,3,2,2,1983,0,2,0,0,290256
4295,2110,3,2,2,1989,0,3,0,0,355000
4296,1580,3,2,1,1993,1,2,1,0,263000
4297,2640,6,2,2,1922,2,4,1,0,880000
4298,2700,4,2,2,1998,1,2,0,0,426500
4299,2820,3,2,2,2004,2,2,0,0,735000
4300,3340,4,2,2,1999,2,2,0,2,720000
4301,1530,3,2,2,1991,1,3,0,0,265000
4302,3840,4,4,2,1998,1,2,0,0,840000
4303,2320,3,2,1,1956,3,2,1,0,657500
4304,2310,5,2,2,1966,3,3,0,0,850000
4305,1770,3,2,3,2007,2,2,1,0,436110
4306,3160,2,3,2,1993,3,2,0,0,589900
4307,1620,3,2,1,1954,2,2,1,0,620000
4308,1510,4,2,1,1955,2,2,0,0,254000
4309,960,3,2,1,1962,3,2,0,0,375000
4310,1740,4,2,1,1958,3,3,1,0,455000
4311,1470,4,2,1,1965,3,3,0,0,445000
4312,2460,4,2,2,1998,3,2,0,0,568500
4313,1170,3,2,1,1962,1,2,0,0,352500
4314,1210,2,2,1,1982,2,2,0,0,342500
4315,1870,3,2,2,1990,0,2,0,0,299950
4316,1950,3,2,2,2009,2,2,0,0,425000
4317,2570,4,2,2,1990,2,2,0,0,561000
4318,1460,3,2,1,1975,3,3,0,0,455500
4319,2970,3,2,1,1967,3,2,1,0,400000
4320,2040,4,2,2,1994,1,2,0,0,443500
4321,3240,5,3,2,1939,2,3,1,4,1234582
4322,3150,4,3,1,1965,0,3,1,0,370000
4323,1820,3,2,1,1981,3,2,1,0,475000
